language;question;answer
nld_Latn;Vraag: Roger heeft 5 tennisballen. Hij koopt nog twee blikjes tennisballen. Elk blikje heeft drie tennisballen. Hoeveel tennisballen heeft hij nu? ;Roger begon met 5 ballen. Twee blikjes van drie tennisballen elk is zes tennisballen. Vijf plus zes is elf. Het antwoord is 11. 
nld_Latn;Vraag: Er waren negen computers in de serverruimte. Elke dag werden er vijf extra computers geïnstalleerd, van maandag tot donderdag. Hoeveel computers zijn er nu in de serverruimte? ;Stap voor stap antwoord: Er zijn 4 dagen van maandag tot donderdag. Elke dag werden er 5 computers toegevoegd. Dat betekent dat in totaal 4 * 5 = 20 computers werden toegevoegd. Er waren in het begin 9 computers, dus nu zijn er 9 + 20 = 29 computers. Het antwoord is 29. 
nld_Latn;Vraag: Leah had 32 chocolade en haar zus 42. Als ze er 35 hebben gegeten, hoeveel stukken hebben ze dan nog over? ;Stap voor stap antwoord: Leah had 32 chocolade en Leah's zus had 42. Dat betekent dat er oorspronkelijk 32 + 42 = 74 chocoladebonbons waren. 35 zijn opgegeten. Dus in totaal hebben ze nog steeds 74 - 35 = 39 chocolade. Het antwoord is 39. 
nld_Latn;Shawn heeft vijf speelgoed. Voor Kerstmis kreeg hij twee speelgoed van zijn ouders. Hoeveel speelgoed heeft hij nu? ;Stap voor stap antwoord: Hij heeft 5 speelgoed. Hij kreeg 2 van mama, dus daarna heeft hij 5 + 2 = 7 speelgoed. Toen kreeg hij er nog 2 van papa, dus in totaal heeft hij 7 + 2 = 9 speelgoed. Het antwoord is 9. 
nld_Latn;Vraag: Michael had 58 golfballen. Dinsdag verloor hij 23 golfballen. Woensdag verloor hij er nog twee. Hoeveel golfballen had hij aan het eind van woensdag? ;Stap voor stap antwoord: Michael begon met 58 golfballen en verloor er 23, dus hij heeft 58 - 23 = 35. Na nog 2 te hebben verloren, heeft hij nu 35 - 2 = 33 ballen. Het antwoord is 33. 
nld_Latn;Vraag: Olivia heeft 23 dollar. Ze kocht vijf bagels voor drie dollar per stuk. Hoeveel geld heeft ze nog over? ;Stap voor stap antwoord: 5 bagels voor $3 per stuk zouden 5 * 3 = 15 dollar moeten kosten. Olivia had 23 dollar in het begin, dus nu heeft ze 23 - 15 = 8 dollar over. Het antwoord is 8. 
nld_Latn;Vraag: Jason had 20 lolly's. Hij gaf Denny een lolly. Nu heeft Jason 12 lolly's. Hoeveel lolly's heeft Jason Denny gegeven? ;Stap voor stap antwoord: Jason begon met 20 lolly's, maar nu heeft hij er maar 12, dus gaf hij Denny 20 - 12 = 8 lolly's. Het antwoord is 8. 
nld_Latn;Vraag: Als er 3 auto's op de parkeerplaats staan en er komen er nog 2 aan, hoeveel auto's zijn er dan op de parkeerplaats? ;Stap voor stap antwoord: Er zijn 3 auto's in het begin, 2 komen er nog meer aan, dus nu zouden er 3 + 2 = 5 auto's moeten zijn. Het antwoord is 5. 
nno_Latn;Spørsmål: Roger har fem tennisballar. Han kjøpte to fleire tennisspill. Kvar kan ha 3 tennisball. Kor mange tennisball har han no? ;Han byrja med fem ballar. 2 boksar med 3 tennisball er det same som 6 tennisball. Fem pluss seks er elleve. Svaret er 11. 
nno_Latn;Det var ni datamaskinar på serveren. Fem fleire datamaskinar blei installerte kvar dag, frå måndag til torsdag. Kor mange datamaskinar er det no i serverromet? ;Trinnvis svar: Det er 4 dagar frå måndag til torsdag. Fem datamaskinar vart tilført kvar dag. Det tyder at totalt 4 * 5 = 20 datamaskinar vart lagt til. Det var 9 datamaskinar i byrjinga, så no er det 9 + 20 = 29 datamaskinar. Svaret er 29. 
nno_Latn;Spurnad: Leah hadde 32 sjokolade og syster hennar hadde 42. Om dei åt 35, kor mange stykke hadde dei då att? ;Trådd etter Trådd: Leah hadde 32 sjokolade og syster hennar hadde 42. Det tyder at 32 + 42 er det same som 74. 35 har vorte ete. Dei hadde 74, minus 35, det er 39 chokladekar. Svaret er 39. 
nno_Latn;Spørsmål: Shawn har fem leker. For jula fekk han to leikar kvar frå mamma og pappa. Kor mange leikar har han no? ;Han har 5 leikar. Han fekk to av mor si, og etter det hadde han 5 + 2 som liknar 7 med leikur. Og så fekk han to til frå pappa, og tilsamans hadde han 7 + 2 = 9 leker. Svaret er 9. 
nno_Latn;Spørsmål: Michael hadde 58 golfball. Han mista 23 golfball seinare på kvelden. På onsdag mistar han 2 til. Kor mange golfball hadde han i slutten av kvardagen? ;Michael starta med 58 golfball og mista 23 så han hadde 58 - 23 = 35. Etter å ha mista 2 av dei, hadde han 35 - 2 = 33 bollar. Svaret er 33. 
nno_Latn;Spørsmål: Olivia har 23 dollar. Ho kjøpte fem baglar for 3 dollar kvar. Kor mange pengar har ho att? ;Trinnvis svar: 5 baglar for 3 dollar kvar burde kosta 5 * 3 = 15 dollar. Olivia hadde 23 dollar i byrjinga, så no har ho 23 - 15 = 8 dollar igjen. Svaret er åtte. 
nno_Latn;Spørsmål: Jason hadde 20 små pinneblomster. Han gav Denny nokre lollipopar. No har Jason 12 lollipopar. Kor mange lollipop har Jason gjeve til Denny? ;Jason byrja med 20 slikkar, men no har han berre 12, så han gav Denny 20 - 12 = 8 slikkar. Svaret er åtte. 
nno_Latn;Spørsmål: Hvis det er tre biler på parkeringsplassen og to biler til kjem då til, kor mange biler er det på parkeringsplassen? ;Trå einar bil er det i byrjinga, to til kjem etter, så det burde vera 3 pluss 2 som er 5 biler. Svaret er 5. 
pol_Latn;Pytanie: Roger ma 5 piłek tenisowych. Kupuje jeszcze 2 puszki piłek tenisowych. Każda puszka ma 3 piłki tenisowe. Ile ma teraz piłek tenisowych? ;Roger zaczął od 5 piłek. 2 puszki z 3 piłeczkami tenisowymi każda to 6 piłek tenisowych. 5 + 6 = 11. Odpowiedź brzmi 11. 
pol_Latn;Pytanie: W pokoju serwerowym było dziewięć komputerów. Każdego dnia, od poniedziałku do czwartku, instalowano kolejne pięć komputerów. Ile komputerów jest teraz w pokoju serwerowym? ;Odpowiedź krok po kroku: Od poniedziałku do czwartku są 4 dni. Każdego dnia dodawano 5 komputerów. To oznacza, że łącznie dodano 4 * 5 = 20 komputerów. Na początku było 9 komputerów, więc teraz jest 9 + 20 = 29 komputerów. Odpowiedź to 29. 
pol_Latn;Pytanie: Leah miała 32 czekoladki, a jej siostra 42. Jeśli zjadli 35, ile kawałków im zostało? ;Odpowiedź krok po kroku: Leah miała 32 czekoladki, a jej siostra 42. To znaczy, że pierwotnie było 32 + 42 = 74 czekoladki. 35 zostało zjedzonych. W sumie mają 74 - 35 = 39 czekoladek. Odpowiedź brzmi 39. 
pol_Latn;Pytanie: Shawn ma pięć zabawek. Na święta dostał po dwie zabawki od rodziców. Ile ma teraz zabawek? ;Odpowiedź krok po kroku: Ma 5 zabawek. Dostał 2 od mamy, więc po tym ma 5 + 2 = 7 zabawek. Potem dostał jeszcze 2 od taty, więc w sumie ma 7 + 2 = 9 zabawek. Odpowiedź brzmi 9. 
pol_Latn;Pytanie: Michael miał 58 piłek golfowych. We wtorek zgubił 23 piłki golfowe. W środę stracił jeszcze dwóch. Ile piłek golfowych miał pod koniec środy? ;Odpowiedź krok po kroku: Michael zaczął od 58 piłek golfowych i stracił 23, więc ma 58 - 23 = 35. Po stracie kolejnych dwóch, ma teraz 35 minus 2 = 33 piłki. Odpowiedź brzmi 33. 
pol_Latn;Pytanie: Olivia ma 23 dolary. Kupiła pięć bajglów za 3 dolary za każdy. Ile jej zostało? ;Odpowiedź krok po kroku: 5 bajglów za 3 dolary powinno kosztować 5 razy 3 = 15 dolarów. Olivia miała 23 dolary na początku, więc teraz ma 23 minus 15 = 8 dolarów. Odpowiedź to 8. 
pol_Latn;Pytanie: Jason miał 20 lizaków. Dał Denny'emu trochę lizaków. Teraz Jason ma 12 lizaków. Ile lizaków Jason dał Denny'emu? ;Odpowiedź krok po kroku: Jason zaczął od 20 lizaka, ale teraz ma tylko 12, więc dał Denny'emu 20 - 12 = 8 lizaka. Odpowiedź to 8. 
pol_Latn;Pytanie: Jeśli na parkingu są 3 samochody, a przyjeżdżają jeszcze 2 samochody, to ile samochodów jest na parkingu? ;Odpowiedź krok po kroku: Na początku było 3 samochody, przyjeżdżają kolejne 2, więc teraz powinno być 3 + 2 = 5 samochodów. Odpowiedź brzmi 5. 
por_Latn;Pergunta: Roger tem 5 bolas de ténis. Ele compra mais 2 latas de bolas de ténis. Cada lata tem 3 bolas de ténis. Quantas bolas de ténis ele tem agora? ;Resposta passo a passo: Roger começou com 5 bolas. 2 latas de 3 bolas de tênis cada uma é 6 bolas de tênis. 5 + 6 = 11. A resposta é 11. 
por_Latn;Pergunta: Havia nove computadores na sala de servidores. Instalaram-se mais cinco computadores por dia, de segunda a quinta-feira. Quantos computadores estão agora na sala de servidores? ;Resposta passo a passo: Há 4 dias de segunda a quinta-feira. 5 computadores foram adicionados a cada dia. Isso significa que no total foram adicionados 4 * 5 = 20 computadores. Havia 9 computadores no começo, então agora há 9 + 20 = 29 computadores. A resposta é 29. 
por_Latn;Pergunta: Leah tinha 32 chocolates e a irmã tinha 42. Se comeram 35, quantos pedaços lhes restam no total? ;Resposta passo a passo: Leah tinha 32 chocolates e a irmã de Leah tinha 42. Isso significa que originalmente havia 32 + 42 = 74 chocolates. 35 foram comidos. Então, no total eles ainda têm 74 - 35 = 39 chocolates. A resposta é 39. 
por_Latn;Pergunta: o Shawn tem cinco brinquedos. No Natal, ele recebeu dois brinquedos de cada um dos pais. Quantos brinquedos ele tem agora? ;Resposta passo a passo: Ele tem 5 brinquedos. Ele recebeu 2 da mãe, então depois disso ele tem 5 + 2 = 7 brinquedos. Depois ele recebeu mais 2 do pai, então no total ele tem 7 + 2 = 9 brinquedos. A resposta é 9. 
por_Latn;Pergunta: o Michael tinha 58 bolas de golfe. Na terça-feira, ele perdeu 23 bolas de golfe. Na quarta-feira, ele perdeu mais dois. Quantas bolas de golfe ele tinha no final da quarta-feira? ;Resposta passo a passo: Michael começou com 58 bolas de golfe e perdeu 23, então ele tem 58 - 23 = 35. Depois de perder mais duas, ele tem 35 - 2 = 33 bolas agora. A resposta é 33. 
por_Latn;Pergunta: a Olivia tem 23 dólares. Ela comprou cinco bagels por três dólares cada. Quanto dinheiro lhe resta? ;Resposta passo a passo: 5 bagels por US$ 3 cada um deve custar 5 * 3 = US$ 15. Olivia tinha $23 no começo, então agora ela tem 23 - 15 = 8 dólares restantes. A resposta é 8. 
por_Latn;Pergunta: o Jason tinha 20 pirulitos. Ele deu-lhe uns pirulitos. Agora o Jason tem 12 pirulitos. Quantos pirulitos o Jason deu ao Denny? ;Resposta passo a passo: Jason começou com 20 piruletas, mas agora só tem 12, então ele deu a Denny 20 - 12 = 8 piruletas. A resposta é 8. 
por_Latn;Pergunta: Se há 3 carros no estacionamento e 2 carros mais chegam, quantos carros estão no estacionamento? ;Resposta passo a passo: Há 3 carros no início, 2 mais chegam, então agora deve haver 3 + 2 = 5 carros. A resposta é 5. 
ron_Latn;Întrebare: Roger are 5 mingi de tenis. Cumpără încă două cutii de mingi de tenis. Fiecare cutie are 3 mingi de tenis. Câte mingi de tenis are acum? ;Răspuns pas cu pas: Roger a început cu 5 bile. 2 cutii cu 3 mingi de tenis fiecare face 6 mingi de tenis. 5 + 6 = 11. Răspunsul este 11. 
ron_Latn;Întrebare: Erau nouă computere în camera serverelor. Au mai fost instalate cinci computere în fiecare zi, de luni până joi. Câte computere sunt acum în camera serverului? ;Răspuns pas cu pas: Sunt 4 zile de luni până joi. 5 computere au fost adăugate în fiecare zi. Asta înseamnă că în total 4 * 5 = 20 de computere au fost adăugate. Au fost 9 computere la început, deci acum sunt 9 + 20 = 29 computere. Răspunsul este 29. 
ron_Latn;Întrebare: Leah a avut 32 de ciocolată iar sora ei a avut 42. Dacă au mâncat 35, câte bucăţi au mai rămas în total? ;Răspuns pas cu pas: Leah a avut 32 de ciocolată iar sora ei a avut 42. Asta înseamnă că la început erau 32 + 42 = 74 de ciocolată. 35 au fost mâncate. Deci, în total, ei au 74 minus 35 = 39 de ciocolată. Răspunsul este 39. 
ron_Latn;Întrebare: Shawn are cinci jucării. De Crăciun, a primit câte două jucării de la mama şi tata. Câte jucării are acum? ;Răspuns pas cu pas: Are 5 jucării. A primit 2 de la mama, deci după aceea are 5 + 2 = 7 jucării. Apoi a mai primit 2 de la tata, deci în total are 7 + 2 = 9 jucării. Răspunsul este 9. 
ron_Latn;Întrebare: Michael avea 58 de mingi de golf. Marţi, a pierdut 23 de mingi de golf. Miercuri, a mai pierdut 2 persoane. Câte mingi de golf a avut la sfârşitul zilei de miercuri? ;Răspuns pas cu pas: Michael a început cu 58 de mingi de golf şi a pierdut 23, deci are 58 - 23 = 35. După ce a pierdut încă două, acum are 35 - 2 = 33 de bile. Răspunsul este 33. 
ron_Latn;Întrebare: Olivia are 23 de dolari. A cumpărat cinci covrigi pentru 3 dolari fiecare. Câţi bani i-au mai rămas? ;Răspuns pas cu pas: 5 gogoşi de 3 dolari fiecare ar trebui să coste 5*3 = 15 dolari. Olivia avea 23 de dolari la început, deci acum îi mai rămân 23 - 15 = 8 dolari. Răspunsul este 8. 
ron_Latn;Întrebare: Jason a avut 20 de acadei. I-a dat lui Denny nişte acadei. Acum Jason are 12 sucuri. Câte lămâi i le-a dat Jason lui Denny? ;Răspuns pas cu pas: Jason a început cu 20 de acadei, dar acum are doar 12, aşa că i-a dat lui Denny 20 - 12 = 8 acadei. Răspunsul este 8. 
ron_Latn;Întrebare: Dacă sunt 3 maşini în parcare şi mai vin încă 2 maşini, câte maşini sunt în parcare? ;Răspuns pas cu pas: La început sunt 3 maşini, mai vin încă 2, deci acum ar trebui să fie 3 + 2 = 5 maşini. Răspunsul este 5. 
slv_Latn;Vprašanje: Roger ima pet teniskih žogic. Kupil je še dve ploščici teniskih žogic. V vsaki ploščici so tri teniške žoge. Koliko tenisovk ima zdaj? ;Korak za korakom: Roger je začel s petimi žogicami. 2 pločevinki s 3 teniski žogici vsaka je 6 teniski žogice. 5 plus 6 je 11. Odgovor je 11. 
slv_Latn;V strežniški sobi je bilo devet računalnikov. Vsak dan, od ponedeljka do četrtka, je bilo nameščenih še pet računalnikov. Koliko računalnikov je v strežnik sobi? ;Odgovor korak za korakom: Od ponedeljka do četrtka je 4 dni. Vsak dan je bilo dodanih 5 računalnikov. To pomeni, da je bilo v celoti dodanih 4 * 5 = 20 računalnikov. Na začetku je bilo 9 računalnikov, zdaj je 9 + 20 = 29 računalnikov. Odgovor je 29. 
slv_Latn;Vprašanje: Leah je imela 32 čokoladnih bonbonov, njena sestra pa jih je imela 42. Če so pojedli 35, koliko kosov jim je ostalo? ;Odgovor korak za korakom: Leah je imela 32 čokoladnih bonbonov, Leahina sestra pa jih je imela 42. To pomeni, da je bilo prvotno 32 + 42 = 74 čokolad. 35 jih je bilo pojedenih. Torej imajo še vedno 74 minus 35 = 39 čokolad. Odgovor je 39. 
slv_Latn;Shawn ima pet igrač. Za božič je dobil po dve igrači od svojih staršev. Koliko igrač ima zdaj? ;Odgovor korak za korakom: ima pet igrač. Mama mu je dala dve, potem ima 5 + 2 = 7 igrač. Nato je od očeta dobil še dve, tako da ima skupaj 7 + 2 = 9 igrač. Odgovor je 9. 
slv_Latn;Michael je imel 58 žogic za golf. V torek je izgubil 23 žogic za golf. V sredo je izgubil še dva. Koliko žogic za golf je imel na koncu srede? ;Michael je začel s 58 golf kroglicami in jih izgubil 23, tako da ima 58 - 23 = 35. Po tem, ko je izgubil še 2 žogice, ima 35 - 2 = 33 žogic. Odgovor je 33. 
slv_Latn;Olivia ima 23 dolarjev. Kupila je pet peciv za 3 $ vsak. Koliko denarja ji je ostalo? ;Odgovor korak za korakom: 5 peciv za 3 $ bi moralo vsak stane 5 * 3 = 15 dolarjev. Olivia je imela na začetku 23 dolarjev, zdaj ji je ostalo 23 minus 15 = 8 dolarjev. Odgovor je 8. 
slv_Latn;-Jason je imel 20 lizirk. Dennyju je dal nekaj lizirk. Jason ima 12 lizirk. Koliko lizirk je Jason dal Dennyju? ;Odgovor korak za korakom: Jason je začel s 20 lizirnicami, zdaj pa jih ima le 12, zato je Dennyju dal 20 - 12 = 8 lizirnic. Odgovor je 8. 
slv_Latn;Vprašanje: Če so na parkirišču trije avtomobili in pridejo še dva, koliko avtomobilov je na parkirišču? ;Odgovor korak za korakom: Na začetku je bilo 3 avtomobila, prišli so še dva, tako da bi zdaj moralo biti 3 + 2 = 5 avtomobilov. Odgovor je 5. 
srp_Cyrl;Питање: Роџер има 5 тенис лоптица. Купи још 2 конзерве тенис лоптица. Свака конзерва има три тениске лопте. Колико тенис лоптица сада има? ;Одговор корак по корак: Роџер је почео са 5 лоптица. 2 конзерве са 3 тениске лопте свака је 6 тениских лопти. 5 + 6 је 11. Одговор је 11. 
srp_Cyrl;Питање: У просторији са сервером било је девет рачунара. У свакој ноћи, од понедељка до четвртка, инсталирано је још пет рачунара. Колико је рачунара сада у просторији са серверима? ;Одговор: Од понедељка до четвртка има 4 дана. Сваког дана је додавано 5 рачунара. То значи да је укупно додато 4 * 5 = 20 рачунара. У почетку је било 9 рачунара, тако да сада има 9 + 20 = 29 рачунара. Одговор је 29. 
srp_Cyrl;Питање: Лија је имала 32 чоколаде, а њена сестра 42. Ако су појели 35, колико је парчића остало укупно? ;Одговор: Лија је имала 32 чоколаде, а Лијина сестра 42. То значи да је првобитно било 32 + 42 = 74 чоколаде. 35 је поједено. Дакле, укупно, они још увек имају 74 - 35 = 39 чоколаде. Одговор је 39. 
srp_Cyrl;Питање: За Божић је добио по две играчке од своје маме и оца. Колико играчака сада има? ;Одговор: Има пет играчака. Добио је 2 од мајке, тако да после тога има 5 + 2 = 7 играчака. Онда је добио још 2 од тате, тако да укупно има 7 + 2 = 9 играчака. Одговор је 9. 
srp_Cyrl;Питање: Мајкл је имао 58 лоптица за голф. У уторак је изгубио 23 лопте за голф. У среду је изгубио још два. Колико је лоптица за голф имао на крају среде? ;Одговор корак по корак: Мајкл је почео са 58 лоптица за голф и изгубио 23, тако да има 58 - 23 = 35. Након што је изгубио још два, сада има 35 - 2 = 33 куглице. Одговор је 33. 
srp_Cyrl;Питање: Оливија има 23 долара. Купила је пет песаца по три долара. Колико јој је новца остало? ;Одговор: 5 бегела по 3 долара би требало да кошта 5 * 3 = 15 долара. Оливија је имала 23 долара на почетку, тако да јој је сада остало 23 - 15 = 8 долара. Одговор је 8. 
srp_Cyrl;Питање: Јасон је имао 20 лебдица. Дао је Деннију леђа. Сада Џејсон има 12 лебдица. Колико је леђа Џејсон дао Денију? ;Одговор: Јасон је почео са 20 леђа, али сада има само 12, па је дао Денију 20 - 12 = 8 леђа. Одговор је 8. 
srp_Cyrl;Питање: Ако на паркингу има три аутомобила и још два кола долазе, колико је аутомобила на паркингу? ;Одговор: На почетку је било 3 аутомобила, дошло је још 2, тако да сада би требало да има 3 + 2 = 5 аутомобила. Одговор је 5. 
swe_Latn;Fråga: Roger har fem tennisbollar. Han köper två burkar till tennisbollar. Varje burk har tre tennisbollar. Hur många tennisbollar har han nu? ;Steg för steg: Roger började med 5 bollar. Två burkar med tre tennisbollar vardera är sex tennisbollar. 5 + 6 = 11. Svaret är 11. 
swe_Latn;Fråga: Det fanns nio datorer i serverrummet. Fyra nya datorer installerades varje dag, från måndag till torsdag. Hur många datorer är det i serverrummet? ;Det är fyra dagar från måndag till torsdag. Varje dag tillkom fem datorer. Det betyder att totalt 4 * 5 = 20 datorer lades till. Det fanns 9 datorer i början, så nu finns det 9 + 20 = 29 datorer. Svaret är 29. 
swe_Latn;Fråga: Leah hade 32 chokladbitar och hennes syster 42. Om de åt 35 stycken, hur många stycken har de då kvar? ;Steg för steg: Leah hade 32 chokladbitar och Leahs syster hade 42. Det betyder att det ursprungligen fanns 32 + 42 = 74 chokladbitar. 35 har ätits. Så totalt har de fortfarande 74 minus 35 = 39 chokladbitar. Svaret är 39. 
swe_Latn;Shawn har fem leksaker. Till jul fick han två leksaker var från sin mamma och pappa. Hur många leksaker har han nu? ;Han har fem leksaker. Han fick 2 från mamma, så efter det har han 5 + 2 = 7 leksaker. Sedan fick han två till från pappa, så totalt har han 7 + 2 = 9 leksaker. Svaret är 9. 
swe_Latn;Michael hade 58 golfbollar. På tisdag förlorade han 23 golfbollar. På onsdag förlorade han två till. Hur många golfbollar hade han i slutet av onsdagen? ;Steg för steg: Michael började med 58 golfbollar och förlorade 23, så han har 58 - 23 = 35. Efter att han förlorat 2 till, har han 35 - 2 = 33 bollar nu. Svaret är 33. 
swe_Latn;Olivia har 23 dollar. Hon köpte fem bagels för tre dollar var. Hur mycket pengar har hon kvar? ;Steg för steg: 5 bagels för 3 dollar per styck borde kosta 5 * 3 = 15 dollar. Olivia hade 23 dollar i början, så nu har hon 23 minus 15 = 8 dollar kvar. Svaret är 8. 
swe_Latn;Fråga: Jason hade 20 lollipops. Han gav Denny lite lollipops. Nu har Jason tolv lollipops. Hur många lollipops gav Jason till Denny? ;Stegsamt svar: Jason började med 20 lollipop, men nu har han bara 12, så han gav Denny 20 - 12 = 8 lollipop. Svaret är 8. 
swe_Latn;Fråga: Om det finns tre bilar på parkeringen och två bilar kommer, hur många bilar är det på parkeringen? ;Steg för steg: Det var tre bilar i början, två till kommer, så nu borde det vara tre plus två = fem bilar. Svaret är 5. 
ukr_Cyrl;Питання: у Роджера є 5 тенісних м'ячів. Він купує ще 2 банки тенісних м'ячів. У кожній баночці три тенісні м'ячі. Скільки у нього зараз тенісних м'ячів? ;Відповідь крок за кроком: Роджер почав з 5 куль. 2 банки з 3 тенісними м'ячами кожна - 6 тенісних м'ячів. 5 + 6 = 11. Відповідь - 11. 
ukr_Cyrl;Питання: У серверній кімнаті було дев'ять комп'ютерів. Кожен день, з понеділка по четвер, встановлювалися ще п'ять комп'ютерів. Скільки комп'ютерів зараз у серверній кімнаті? ;Відповідь крок за кроком: Від понеділка до четверга 4 дні. Кожного дня додавалося 5 комп'ютерів. Це означає, що в цілому було додано 4 * 5 = 20 комп'ютерів. Спочатку було 9 комп'ютерів, тепер 9 + 20 = 29. Відповідь - 29. 
ukr_Cyrl;Питання: У Лії було 32 шоколаду, а у її сестри - 42. Якщо вони з'їли 35, то скільки шматочків залишилося? ;Відповідь за кроком: Лея мала 32 шоколади, а сестра Леї - 42. Це означає, що спочатку було 32 + 42 = 74 шоколади. 35 були з'їдені. Отже, у цілому у них залишилося 74 - 35 = 39 шоколадів. Відповідь - 39. 
ukr_Cyrl;Питання: у Шона є п'ять іграшок. На Різдво він отримав по дві іграшки від своєї мами та тато. Скільки у нього іграшок зараз? ;Відповідь за кроком: У нього є 5 іграшок. Він отримав 2 іграшки від мами, тому після цього у нього є 5 + 2 = 7 іграшок. Потім він отримав ще 2 іграшки від батька, тож у цілому у нього 7 + 2 = 9 іграшок. Відповідь - 9. 
ukr_Cyrl;Питання: у Майкла було 58 м'ячів для гольфу. У вівторок він втратив 23 м'яча для гольфу. У середу він втратив ще двох. Скільки у нього було м'ячів для гольфу наприкінці середи? ;Відповідь за кроком: Майкл почав з 58 м'ячів для гольфу і втратив 23, тому у нього є 58 - 23 = 35. Після того, як він втратив ще 2 кулі, тепер у нього 35 - 2 = 33 кулі. Відповідь - 33. 
ukr_Cyrl;Питання: у Олівії є 23 долари. Вона купила п'ять булочок за 3 долари за штуку. Скільки у неї грошей залишилося? ;Відповідь за кроком: 5 бугелів за 3 долари кожен повинен коштувати 5 * 3 = 15 доларів. Олівія мала 23 долари на початку, тому тепер у неї залишилося 23 - 15 = 8 доларів. Відповідь - 8. 
ukr_Cyrl;Питання: у Джейсона було 20 леденців. Він дав Денні леденців. Тепер у Джейсона 12 леденців. Скільки леденців Джейсон дав Денні? ;Відповідь за кроком: Джейсон почав з 20 леденців, але тепер у нього їх лише 12, тому він дав Денні 20 - 12 = 8 леденців. Відповідь - 8. 
ukr_Cyrl;Питання: Якщо на парковці три машини, і приходять ще дві, скільки машин на парковці? ;Відповідь за кроком: На початку є 3 машини, приходять ще 2, тому тепер має бути 3 + 2 = 5 машин. Відповідь - 5. 
vie_Latn;Câu hỏi: Roger có 5 quả bóng tennis. Anh ta mua thêm 2 lon bóng tennis. Mỗi thùng có 3 quả bóng tennis. Giờ anh ta có bao nhiêu quả bóng tennis? ;Câu trả lời từng bước: Roger bắt đầu với 5 quả bóng. 2 lon 3 quả bóng tennis mỗi cái là 6 quả bóng tennis. 5 cộng 6 bằng 11. Câu trả lời là 11. 
vie_Latn;Câu hỏi: Có chín máy tính trong phòng máy chủ. Mỗi ngày, từ thứ Hai đến thứ Năm, thêm năm máy tính nữa được lắp đặt. Có bao nhiêu máy tính trong phòng máy chủ? ;Câu trả lời từng bước: Có 4 ngày từ thứ Hai đến thứ Năm. 5 máy tính được thêm vào mỗi ngày. Điều đó có nghĩa là tổng cộng 4 * 5 = 20 máy tính đã được thêm vào. Có 9 máy tính lúc đầu, vậy bây giờ có 9 + 20 = 29 máy tính. Câu trả lời là 29. 
vie_Latn;Câu hỏi: Leah có 32 viên sô cô la và em gái cô có 42. Nếu họ ăn 35, thì họ còn lại bao nhiêu miếng? ;Câu trả lời từng bước: Leah có 32 viên sô cô la và chị gái Leah có 42. Điều đó có nghĩa là ban đầu có 32 cộng 42 = 74 viên sô cô la. 35 đã bị ăn. Vậy tổng cộng họ vẫn còn 74 - 35 = 39 viên sô cô la. Câu trả lời là 39. 
vie_Latn;Câu hỏi: Shawn có năm món đồ chơi. Vào Giáng sinh, anh ấy nhận được hai món đồ chơi từ bố mẹ. Giờ nó có bao nhiêu đồ chơi? ;Câu trả lời từng bước: Anh ta có 5 món đồ chơi. Nó có 2 món đồ chơi từ mẹ, vậy sau đó nó có 5 cộng 2 = 7 món đồ chơi. Sau đó, ông nhận được 2 hơn từ cha, vì vậy tổng cộng ông có 7 + 2 = 9 đồ chơi. Câu trả lời là 9. 
vie_Latn;Câu hỏi: Michael có 58 quả bóng golf. Hôm thứ Ba, anh ta mất 23 quả bóng golf. Hôm thứ Tư, anh ta mất thêm 2 người nữa. Anh ta có bao nhiêu quả bóng golf vào cuối ngày thứ Tư? ;Trả lời từng bước: Michael bắt đầu với 58 quả bóng golf và mất 23, vì vậy anh ta có 58 - 23 = 35. Sau khi mất 2 quả nữa, giờ anh ta có 35 - 2 = 33 quả bóng. Câu trả lời là 33. 
vie_Latn;Câu hỏi: Olivia có 23 đô la. Cô ấy mua năm cái bánh bagel với giá 3 đô mỗi cái. Cô ấy còn bao nhiêu tiền? ;Câu trả lời từng bước: 5 bánh bagel với giá 3 đô la mỗi cái sẽ có giá 5 * 3 = 15 đô la. Olivia có 23 đô la lúc đầu, vì vậy bây giờ cô ấy có 23 - 15 = 8 đô la còn lại. Câu trả lời là 8. 
vie_Latn;Câu hỏi: Jason có 20 quả kẹo. Anh ta cho Denny một ít kẹo liếm. Giờ Jason có 12 cái kẹo. Jason đã cho Denny bao nhiêu kẹo ngọt? ;Câu trả lời từng bước: Jason bắt đầu với 20 quả kẹo tròn, nhưng giờ anh chỉ có 12, vì vậy anh cho Denny 20 - 12 = 8 quả kẹo tròn. Câu trả lời là 8. 
vie_Latn;Câu hỏi: Nếu có 3 xe trong bãi đậu xe và 2 xe nữa đến, có bao nhiêu xe trong bãi đậu xe? ;Câu trả lời từng bước: Có 3 xe ở đầu, 2 xe nữa đến, nên bây giờ sẽ có 3 + 2 = 5 xe. Câu trả lời là 5. 
