language;question;answer
cat_Latn;Pregunta: Hi havia nou ordinadors a la sala de servidors. Es van instal·lar cinc ordinadors més cada dia, de dilluns a dijous. Quants ordinadors hi ha ara a la sala de servidors? ;Resposta Pas a Pas: Hi ha 4 dies del dilluns al dijous. Cada dia s'afegiren 5 ordinadors. Això significa que en total s'han afegit 4 * 5 = 20 ordinadors. Al principi hi havia 9 ordinadors, així que ara hi ha 9 + 20 = 29 ordinadors. La resposta és 29. 
cat_Latn;Pregunta: Leah tenia 32 xocolates i la seva germana 42. Si van menjar 35, quantes peces els han quedat en total? ;Resposta Pas a Pas: Leah tenia 32 xocolates i la germana de Leah en tenia 42. Això vol dir que originalment hi havia 32 + 42 = 74 xocolates. 35 han estat menjats. Així que en total encara tenen 74 - 35 = 39 xocolates. La resposta és 39. 
cat_Latn;Pregunta: Shawn té cinc joguines. Per Nadal, va rebre dues joguines de la seva mare i el seu pare. Quantes joguines té ara? ;Resposta: Té 5 joguines. La mare li va donar dues, així que després d'això té 5 + 2 = 7 joguines. Després va rebre 2 més del pare, així que en total té 7 + 2 = 9 joguines. La resposta és 9. 
cat_Latn;Pregunta: Michael tenia 58 boles de golf. El dimarts, va perdre 23 boles de golf. Dimecres, va perdre 2 més. Quantes boles de golf tenia al final de dimecres? ;Resposta Pas a Pas: Michael va començar amb 58 boles de golf i va perdre 23, així que té 58 - 23 = 35. Després de perdre 2 més, ara té 35 - 2 = 33 boles. La resposta és 33. 
cat_Latn;Pregunta: l'Olivia té 23 dòlars. Va comprar cinc bagels per 3 dòlars cada un. Quants diners li queden? ;Resposta: 5 bagels per 3 dòlars cada un ha de costar 5 * 3 = 15 dòlars. Olivia tenia 23 dòlars al principi, així que ara li queden 23 - 15 = 8 dòlars. La resposta és 8. 
cat_Latn;Pregunta: Jason tenia 20 caramel·les. Va donar a Denny unes caramel·les. Ara Jason té 12 caramel·les. Quants caramel·les li va donar Jason a Denny? ;Resposta detallada: Jason va començar amb 20 caramel·les, però ara només en té 12, així que va donar a Denny 20 - 12 = 8 caramel·les. La resposta és 8. 
cat_Latn;Pregunta: Si hi ha 3 cotxes en el pàrquing i arriben 2 cotxes més, quants cotxes hi ha al pàrquing? ;Resposta Pas a Pas: Hi ha 3 cotxes al principi, arriben 2 més, així que ara hauria de ser 3 + 2 = 5 cotxes. La resposta és 5. 
dan_Latn;Spørgsmål: Roger har fem tennisbolde. Han køber to dåser mere tennisbolde. Hver dåse har tre tennisbolde. Hvor mange tennisbolde har han nu? ;Roger startede med 5 bolde. 2 dåser med 3 tennisbolde hver er 6 tennisbolde. 5 + 6 er 11. Svaret er 11. 
dan_Latn;Spørgsmål: Der var ni computere i serverrummet. Hver dag fra mandag til torsdag blev der installeret fem nye computere. Hvor mange computere er der i serverrummet? ;Der er 4 dage fra mandag til torsdag. Hver dag blev der tilføjet 5 computere. Det betyder, at der i alt blev tilføjet 4 gange 5 = 20 computere. Der var 9 computere i begyndelsen, så nu er der 9 + 20 = 29 computere. Svaret er 29. 
dan_Latn;Spørgsmål: Leah havde 32 chokolade og hendes søster havde 42. Hvis de spiste 35, hvor mange stykker har de så i alt tilbage? ;Trin for Trin Svar: Leah havde 32 chokolade og Leahs søster havde 42. Det betyder, at der oprindeligt var 32 + 42 = 74 chokolade. 35 er blevet spist. Så i alt har de stadig 74 minus 35 = 39 chokolade. Svaret er 39. 
dan_Latn;Shawn har fem legetøj. Han fik to legetøj hver fra sin mor og far. Hvor mange legetøj har han nu? ;Han har fem legetøj. Han fik 2 af mor, så efter det har han 5 + 2 = 7 legetøj. Så fik han to mere fra far, så i alt har han 7 + 2 = 9 legetøj. Svaret er 9. 
dan_Latn;Michael havde 58 golfbolde. Tirsdag mistede han 23 golfbolde. Onsdag mistede han to flere. Hvor mange golfbolde havde han ved onsdag? ;Svaret er: Michael startede med 58 golfbolde og mistede 23, så han har 58 minus 23 = 35. Efter at have tabt to mere, har han nu 35 - 2 = 33 bolde. Svaret er 33. 
dan_Latn;Olivia har 23 dollars. Hun købte fem bagels for tre dollar hver. Hvor mange penge har hun tilbage? ;Svaret er: 5 bagels til 3 dollars hver burde koste 5 gange 3 = 15 dollars. Olivia havde 23 dollars i begyndelsen, så nu har hun 23 minus 15 = 8 dollars tilbage. Svaret er 8. 
dan_Latn;Jason havde 20 slikker. Han gav Denny nogle slikker. Nu har Jason 12 slikker. Hvor mange slikker gav Jason Denny? ;Svaret er kort: Jason startede med 20 slikker, men nu har han kun 12, så han gav Denny 20 - 12 = 8 slikker. Svaret er 8. 
dan_Latn;Spørgsmål: Hvis der er 3 biler på parkeringspladsen og 2 biler kommer, hvor mange biler er der så på parkeringspladsen? ;Der er 3 biler i begyndelsen, 2 kommer til, så nu burde der være 3 + 2 = 5 biler. Svaret er 5. 
ell_Grek;"Ο Ρότζερ έχει 5 μπάλες τένις. Αγοράζει άλλα 2 κουτιά μπάλες τένις. Κάθε κουτί έχει 3 μπάλες τένις. Πόσες μπάλες τένις έχει τώρα; ";Απάντηση βήμα-βήμα: Ο Ρότζερ ξεκίνησε με 5 μπάλες. 2 κουτιά με 3 μπάλες τένις η καθεμία είναι 6 μπάλες τένις. 5 + 6 = 11. Η απάντηση είναι 11. 
ell_Grek;"Ερώτηση: Υπήρχαν εννέα υπολογιστές στο δωμάτιο των διακομιστών. Κάθε μέρα, από Δευτέρα ως Πέμπτη, εγκαταστάθηκαν πέντε ακόμη υπολογιστές. Πόσοι υπολογιστές είναι τώρα στην αίθουσα διακομιστών; ";Απάντηση βήμα-βήμα: Υπάρχουν 4 ημέρες από τη Δευτέρα μέχρι την Πέμπτη. Κάθε μέρα προστέθηκαν 5 υπολογιστές. Αυτό σημαίνει ότι συνολικά 4 * 5 = 20 υπολογιστές προστέθηκαν. Στην αρχή υπήρχαν 9 υπολογιστές, οπότε τώρα υπάρχουν 9 + 20 = 29 υπολογιστές. Η απάντηση είναι 29. 
ell_Grek;"Ερώτηση: Η Λία είχε 32 σοκολάτες και η αδελφή της είχε 42. Αν έφαγαν 35, πόσα κομμάτια τους έμειναν συνολικά; ";Λεάια είχε 32 σοκολάτες και η αδελφή της Λεάια είχε 42. Αυτό σημαίνει ότι αρχικά υπήρχαν 32 + 42 = 74 σοκολάτες. 35 έχουν καταναλωθεί. Έτσι συνολικά έχουν ακόμα 74 - 35 = 39 σοκολάτες. Η απάντηση είναι 39. 
ell_Grek;"Ερώτηση: ο Σον έχει πέντε παιχνίδια. Για τα Χριστούγεννα, πήρε δύο παιχνίδια ο καθένας από τη μαμά και τον μπαμπά του. Πόσα παιχνίδια έχει τώρα; ";Απάντηση Βήμα Βήμα: Έχει 5 παιχνίδια. Πήρε 2 από τη μαμά, οπότε μετά από αυτό έχει 5 + 2 = 7 παιχνίδια. Μετά πήρε άλλα 2 από τον μπαμπά, έτσι συνολικά έχει 7 + 2 = 9 παιχνίδια. Η απάντηση είναι 9. 
ell_Grek;"Ο Μάικλ είχε 58 μπάλες γκολφ. Την Τρίτη, έχασε 23 μπάλες γκολφ. Την Τετάρτη, έχασε δύο ακόμα. Πόσες μπάλες γκολφ είχε στο τέλος της Τετάρτης; ";Απάντηση βήμα προς βήμα: Ο Μάικλ ξεκίνησε με 58 μπάλες γκολφ και έχασε 23, οπότε έχει 58 - 23 = 35. Αφού έχασε άλλες δύο, έχει 35 - 2 = 33 μπάλες τώρα. Η απάντηση είναι 33. 
ell_Grek;"Η Ολίβια έχει 23 δολάρια. Αγόρασε πέντε κουλούρια για 3 δολάρια το καθένα. Πόσα λεφτά της έχουν μείνει; ";Απάντηση Βήμα Βήμα: 5 μπέιγκελ για 3 δολάρια το καθένα πρέπει να κοστίζει 5 * 3 = 15 δολάρια. Η Ολίβια είχε 23 δολάρια στην αρχή, οπότε τώρα της έχουν μείνει 23 - 15 = 8 δολάρια. Η απάντηση είναι 8. 
ell_Grek;"Ο Τζέισον είχε 20 γλειφιτζούρια. Έδωσε στον Ντένι μερικά γλειφιτζούρια. Τώρα ο Τζέισον έχει 12 γλειφιτζούρια. Πόσα γλειφιτζούρια έδωσε ο Τζέισον στον Ντένι; ";Απάντηση Βήμα Βήμα: Ο Τζέισον ξεκίνησε με 20 γλειφιτζούρια, αλλά τώρα έχει μόνο 12, οπότε έδωσε στον Ντένι 20 - 12 = 8 γλειφιτζούρια. Η απάντηση είναι 8. 
ell_Grek;"Ερώτηση: Αν υπάρχουν 3 αυτοκίνητα στο πάρκινγκ και 2 ακόμα αυτοκίνητα φτάνουν, πόσα αυτοκίνητα υπάρχουν στο πάρκινγκ; ";Απάντηση βήμα-βήμα: Υπάρχουν 3 αυτοκίνητα στην αρχή, 2 ακόμα φτάνουν, έτσι τώρα θα πρέπει να υπάρχουν 3 + 2 = 5 αυτοκίνητα. Η απάντηση είναι 5. 
est_Latn;Küsimus: Rogeril on viis tennisepalli. Ta ostab veel kaks purki tennisepalle. Igas purgis on kolm tennisepalli. Mitu tennisepalli tal nüüd on? ;Vastus: Roger alustas 5 palliga. 2 purki 3 tennisepalli on 6 tennisepalli. 5 + 6 = 11. Vastus on 11. 
est_Latn;Küsimus: serveriruumis oli üheksa arvutit. Esmaspäevast neljapäevani paigaldati iga päev veel viis arvutit. Mitu arvutit on nüüd serveriruumis? ;Vastus: esmaspäevast neljapäevani on neli päeva. Iga päev lisati 5 arvutit. See tähendab, et kokku lisati 4 * 5 = 20 arvutit. Alguses oli 9 arvutit, nüüd on 9 + 20 = 29 arvutit. Vastus on 29. 
est_Latn;Küsimus: Leal oli 32 šokolaadi ja tema õel 42. Kui nad sõid 35 tükki, siis kui palju tükke neil kokku jäi? ;Vastus: Leal oli 32 šokolaadi ja Leah'i õel oli 42. See tähendab, et algselt oli 32 + 42 = 74 šokolaadi. 35 on ära söödud. Seega on neil kokku 74 - 35 = 39 šokolaadi. Vastus on 39. 
est_Latn;Shawnil on viis mänguasja. Jõulude puhul sai ta ema ja isa käest kaks mänguasja. Mitu mänguasja tal nüüd on? ;Vastus: Tal on viis mänguasja. Ta sai 2 mänguasja emalt, seega pärast seda on tal 5 + 2 = 7 mänguasja. Siis sai ta veel kaks mänguasja isalt, seega kokku on tal 7 + 2 = 9 mänguasja. Vastus on 9. 
est_Latn;Küsimus: Michaelil oli 58 golfipalli. Teisipäeval kaotas ta 23 golfipalli. Kolmapäeval kaotas ta veel kaks. Mitu golfipalli tal kolmapäeva lõpus oli? ;Vastus: Michaelil oli alguses 58 golfipalli ja 23 kaotas, seega on tal 58 - 23 = 35. Pärast seda, kui ta kaotas veel kaks, on tal nüüd 35 - 2 = 33 palli. Vastus on 33. 
est_Latn;Olivial on 23 dollarit. Ta ostis viis kooki 3 dollari eest. Kui palju tal raha on? ;Vastus: 5 kooki 3 dollari eest peaks maksma 5*3 = 15 dollarit. Olivial oli alguses 23 dollarit, nii et nüüd on tal 23 - 15 = 8 dollarit. Vastus on 8. 
est_Latn;Küsimus: Jasonil oli 20 lolli. Ta andis Dennyle limonaadi. Nüüd on Jasonil 12 lolli. Mitu lollipuppi Jason Dennyle andis? ;Vastus: Jasonil oli alguses 20 liilipilli, kuid nüüd on neid ainult 12, nii et ta andis Dennyle 20 - 12 = 8 liilipilli. Vastus on 8. 
est_Latn;Kui parkimiskohal on kolm autot ja veel kaks autot saabuvad, siis mitu autot on parkimiskohal? ;Vastus: Alguses oli kolm autot, siis saabusid veel kaks, seega nüüd peaks olema 3 + 2 = 5 autot. Vastus on 5. 
fin_Latn;Kysymys: Rogerilla on viisi tenniskalloa. Hän ostaa kaksi tölkkiä tennispalloja. Jokaisessa purkissa on kolme tenniskalloa. Montako tenniskalloa hänellä on nyt? ;Roger aloitti viiden pallon kanssa. Kaksi tölkkiä, joista kukin on kuusi tenniskulmaa. Viisi plus kuusi on yksitoista. Vastaus on 11. 
fin_Latn;Kysymys: Palvelimen huoneessa oli yhdeksän tietokonetta. Viisi uutta tietokonetta asennettiin joka päivä maanantaista torstaihin. Montako tietokonetta palvelimen huoneessa on? ;Vaiheittainen vastaus: Maanantaista torstaihin on neljä päivää. Joka päivä lisättiin viisi tietokonetta. Se tarkoittaa, että yhteensä 4 * 5 = 20 tietokonetta lisättiin. Alussa oli 9 tietokonetta, joten nyt on 9 + 20 = 29 tietokonetta. Vastaus on 29. 
fin_Latn;Kysymys: Leahilla oli 32 suklaata ja hänen siskollaan 42. Jos he söivät 35 kappaletta, kuinka monta kappaletta heillä on jäljellä? ;Vaiheittainen vastaus: Leahilla oli 32 suklaata ja Leah'n sisarella 42. Se tarkoittaa, että alun perin oli 32 + 42 = 74 suklaata. 35 on syödyt. Joten yhteensä heillä on vielä 74 - 35 = 39 suklaata. Vastaus on 39. 
fin_Latn;Shawnilla on viisi leluja. Hän sai jouluna kaksi lelua isältään ja äidiltään. Montako lelua hänellä on nyt? ;Hänellä on viisi leluja. Hän sai 2 lelua äidiltään, joten sen jälkeen hänellä on 5 + 2 = 7 lelua. Sitten hän sai isältä kaksi lisää, joten yhteensä hänellä on 7 + 2 = 9 lelua. Vastaus on yhdeksän. 
fin_Latn;Michaelilla oli 58 golfpalloa. Tiistaina hän menetti 23 golfpalloa. Keskiviikkona hän menetti kaksi lisää. Montako golfpalloa hänellä oli keskiviikon lopussa? ;Vaiheittainen vastaus: Michaelilla oli aluksi 58 golfpalloa ja hän menetti 23, joten hänellä on 58 - 23 = 35. Kun hän menetti kaksi lisää, hänellä on nyt 35 - 2 = 33 palloa. Vastaus on 33. 
fin_Latn;Olivialla on 23 dollaria. Hän osti viisi leivosta kolmelta dollarilta. Paljonko hänellä on rahaa jäljellä? ;Vaiheittainen vastaus: 5 leivänpullon hinta on 3 dollaria, ja sen pitäisi maksaa 5 * 3 = 15 dollaria. Olivialla oli alussa 23 dollaria, joten nyt hänellä on 23 - 15 = 8 dollaria jäljellä. Vastaus on 8. 
fin_Latn;Kysymys: Jasonilla oli 20 suihkutusleipää. Hän antoi Dennylle lippuja. Nyt Jasonilla on 12 sulakkaa. Montako suihkkua Jason antoi Dennylle? ;Jason aloitti 20 suihkutusleivästä, mutta nyt hänellä on vain 12, joten hän antoi Dennylle 20 - 12 = 8 suihkutusleipää. Vastaus on 8. 
fin_Latn;Jos parkkipaikalla on kolme autoa ja kaksi autoa tulee, kuinka monta autoa parkkipaikalla on? ;Vaiheittainen vastaus: Alussa oli 3 autoa, 2 autoa lisää saapui, joten nyt pitäisi olla 3 + 2 = 5 autoa. Vastaus on viisi. 
hat_Latn;Kesyon: Roger gen 5 boul tenis. Li achte 2 lòt bwat boul tenis. Chak ka gen 3 boul tenis. Konbyen boul tenis li genyen kounye a? ;Repons etap pa etap: Roger te kòmanse ak 5 boul. 2 bwat 3 boul tenis chak se 6 boul tenis. Senk plis sis fè onz. Repons lan se 11. 
hat_Latn;Kesyon: Te gen nèf òdinatè nan chanm sèvè a. Senk plis òdinatè yo te enstale chak jou, soti nan Lendi jedi. Konbyen òdinatè ki nan chanm sèvè a kounye a? ;Etap pa Etap Repons: Gen 4 jou soti nan Lendi nan Jedi. 5 òdinatè te ajoute chak jou. Sa vle di nan total 4 * 5 = 20 òdinatè yo te ajoute. Te gen 9 òdinatè nan kòmansman an, se konsa kounye a gen 9 + 20 = 29 òdinatè. Repons lan se 29. 
hat_Latn;Kesyon: Leah te gen 32 chokola e sè li te gen 42. Si yo te manje 35, konbyen moso yo te genyen an total? ;Repons pa etap: Leah te gen 32 chokola ak sè Leah a te gen 42. Sa vle di ke te gen orijinal 32 + 42 = 74 chokola. 35 te manje. Se konsa, nan total yo toujou gen 74 - 35 = 39 chokola. Repons lan se 39. 
hat_Latn;Kesyon: Shawn gen senk jwèt. Pou Nwèl la, li te resevwa de jwèt chak nan men manman l ak papa l. Konbyen jwèt li genyen kounye a? ;Repons pa etap: Li gen 5 jwèt. Li te resevwa 2 nan men manman, se konsa apre sa li gen 5 + 2 = 7 jwèt. Apre sa, papa l te ba l 2 lòt jwèt, kidonk, an total li genyen 7 plis 2 = 9 jwèt. Repons lan se 9. 
hat_Latn;Kesyon: Michael te gen 58 boul gòlf. Madi, li te pèdi 23 boul gòlf. Mèkredi, li pèdi 2 lòt. Konbyen boul gòlf li te genyen nan fen mèkredi a? ;Repons pa etap: Michael te kòmanse ak 58 boul gòlf e li te pèdi 23, kidonk li gen 58 - 23 = 35. Apre li te pèdi 2 plis, li gen 35 - 2 = 33 boul kounye a. Repons lan se 33. 
hat_Latn;Kesyon: Olivia gen $23 Li te achte senk bagèl pou $3 chak. Konbyen lajan li genyen? ;Repons pa etap: 5 bagels pou $3 chak ta dwe koute 5 * 3 = 15 dola. Olivia te gen $23 nan kòmansman, se konsa kounye a li gen 23 - 15 = 8 dola kite. Repons lan se 8. 
hat_Latn;Kesyon: Jason te gen 20 lollipops. Li te bay Denny kèk lollipop. Kounye a Jason gen 12 lollipop. Konbyen lollipop Jason te bay Denny? ;Repons pa etap: Jason te kòmanse ak 20 ti leman, men kounye a li gen sèlman 12, se konsa li te bay Denny 20 - 12 = 8 ti leman. Repons lan se 8. 
hat_Latn;Kesyon: Si gen 3 machin nan pakin nan ak 2 machin plis rive, konbyen machin ki nan pakin nan? ;Etap pa Etap Repons: Gen 3 machin nan kòmansman, 2 plis rive, se konsa kounye a ta dwe gen 3 + 2 = 5 machin. Repons lan se 5. 
heb_Hebr;שאלה: לרוג'ר יש 5 כדורי טניס. הוא קונה עוד 2 קופסאות של כדורי טניס. בכל פחית יש 3 כדורי טניס. כמה כדורי טניס יש לו עכשיו? ;תשובה שלב אחר שלב: רוג'ר התחיל עם 5 כדורים. 2 קופסאות של 3 כדורי טניס כל אחת מהן 6 כדורי טניס. 5 + 6 = 11. התשובה היא 11. 
heb_Hebr;שאלה: היו תשעה מחשבים בחדר השרתים. חמישה מחשבים נוספים הותקנו בכל יום, מיום שני עד יום חמישי. כמה מחשבים יש עכשיו בחדר השרתים? ;יש 4 ימים מיום שני עד יום חמישי. 5 מחשבים הongeדו כל יום. זה אומר בסך הכל 4 * 5 = 20 מחשבים הongeדו. היו 9 מחשבים בהתחלה, אז עכשיו יש 9 + 20 = 29 מחשבים. התשובה היא 29. 
heb_Hebr;שאלה: לליה היו 32 שוקולד ואחותה 42 שוקולד. אם הם אכלו 35, כמה חתיכות נשארו להם בסך הכל? ;תשובה שלב אחר שלב: לייה הייתה 32 שוקולד ואחותה של לייה הייתה 42. זה אומר שהיו במקור 32 + 42 = 74 שוקולד. 35 נאכלו. אז בסך הכל יש להם 74 פחות 35 = 39 שוקולד. התשובה היא 39. 
heb_Hebr;שאלה: לשון יש חמישה צעצועים. לחג המולד, הוא קיבל שני צעצועים כל אחד מאמא ואבא שלו. כמה צעצועים יש לו עכשיו? ;תשובה שלב אחר שלב: יש לו 5 צעצועים. הוא קיבל 2 מהאמא, אז אחרי זה יש לו 5 + 2 = 7 צעצועים. ואז הוא קיבל עוד 2 מאבא, אז בסך הכל יש לו 7 + 2 = 9 צעצועים. התשובה היא 9. 
heb_Hebr;שאלה: למייקל היו 58 כדורי גולף. ביום שלישי, הוא איבד 23 כדורי גולף. ביום רביעי, הוא איבד עוד שניים. כמה כדורי גולף היו לו בסוף יום רביעי? ;תשובה שלב אחר שלב: מייקל החל עם 58 כדורי גולף ואיבד 23, אז יש לו 58 - 23 = 35. אחרי שהוא איבד עוד 2 כדורים, יש לו 35 - 2 = 33 כדורים עכשיו. התשובה היא 33. 
heb_Hebr;שאלה: לאוליביה יש 23 דולר. היא קנתה חמישה בייגלס תמורת 3 דולר כל אחד. כמה כסף נשאר לה? ;תשובה שלב אחר שלב: 5 בייגלים ב-3 דולר כל אחד צריך לעלות 5 * 3 = 15 דולר. אוליביה הייתה 23 דולר בהתחלה, אז עכשיו נשארו לה 23 פחות 15 = 8 דולר. התשובה היא 8. 
heb_Hebr;שאלה: לג'ייסון היו 20 סוכריות. הוא נתן לדני כמה סוכריות. עכשיו לג'ייסון יש 12 סוכריות. כמה סוכריות ליסוי ג'ייסון נתן לדני? ;תשובה שלב אחר שלב: ג'ייסון החל עם 20 סוכריות, אבל עכשיו יש לו רק 12, אז הוא נתן לדני 20 - 12 = 8 סוכריות. התשובה היא 8. 
heb_Hebr;שאלה: אם יש 3 מכוניות בחניון ושתי מכוניות נוספות מגיעות, כמה מכוניות יש בחניון? ;תשובה שלב אחר שלב: יש 3 מכוניות בהתחלה, 2 נוספות מגיעות, אז עכשיו צריך להיות 3 + 2 = 5 מכוניות. התשובה היא 5. 
hin_Deva;प्रश्न: रोजर के पास 5 टेनिस गेंदों हैं। वह टेनिस की गेंद के दो और डिब्बे खरीदता है। प्रत्येक डिब्बे में 3 टेनिस गेंदों हैं। उसके पास अब कितनी टेनिस की गेंदें हैं? ;चरण-दर-चरण उत्तर: रोजर ने 5 गेंदों के साथ शुरुआत की। 3 टेनिस गेंदों के 2 डिब्बे प्रत्येक 6 टेनिस गेंदों है। 5 + 6 = 11 उत्तर 11 है। 
hin_Deva;प्रश्न: सर्वर कक्ष में नौ कंप्यूटर थे। सोमवार से गुरुवार तक हर दिन पांच और कंप्यूटर लगाए गए। सर्वर कक्ष में अब कितने कंप्यूटर हैं? ;चरण-दर-चरण उत्तर: सोमवार से गुरुवार तक 4 दिन होते हैं। हर दिन 5 कंप्यूटर जोड़े गए। इसका मतलब है कि कुल मिलाकर 4 * 5 = 20 कंप्यूटर जोड़े गए। शुरुआत में 9 कंप्यूटर थे, तो अब 9 + 20 = 29 कंप्यूटर हैं। उत्तर 29 है। 
hin_Deva;प्रश्न: लीह के पास 32 चॉकलेट्स थे और उसकी बहन के पास 42 चॉकलेट्स थे। यदि उन्होंने 35 खाए, तो कुल कितने टुकड़े बचे हैं? ;चरण-दर-चरण उत्तर: लीह के पास 32 चॉकलेट थे और लीह की बहन के पास 42 थे। इसका मतलब है कि मूल रूप से 32 + 42 = 74 चॉकलेट थे। 35 खाए गए हैं। तो कुल मिलाकर उनके पास अभी भी 74 - 35 = 39 चॉकलेट हैं. जवाब है 39. 
hin_Deva;प्रश्नः शॉन के पास पांच खिलौने हैं। क्रिसमस के लिए, उसे अपनी माँ और पिताजी से दो-दो खिलौने मिले। उसके पास अब कितने खिलौने हैं? ;चरण-दर-चरण उत्तर: उसके पास 5 खिलौने हैं। उसे माँ से 2 मिले, तो उसके बाद उसके पास 5 + 2 = 7 खिलौने हैं। फिर उसे पिताजी से 2 और मिले, तो कुल मिलाकर उसके पास 7 + 2 = 9 खिलौने हैं। उत्तर है 9. 
hin_Deva;प्रश्नः माइकल के पास 58 गोल्फ गेंदों थे। मंगलवार को, उसने 23 गोल्फ की गेंदों को खो दिया। बुधवार को, उन्होंने 2 और खो दिए। बुधवार के अंत में उसके पास कितनी गोल्फ की गेंदें थीं? ;चरण-दर-चरण उत्तर: माइकल ने 58 गोल्फ गेंदों के साथ शुरुआत की और 23 खो दिए, इसलिए उसके पास 58 - 23 = 35 है। 2 और खोने के बाद, अब उसके पास 35-2 = 33 गेंदों हैं। उत्तर 33 है। 
hin_Deva;प्रश्न: ओलिविया के पास 23 डॉलर हैं। उसने तीन डॉलर में पांच बेगल्स खरीदे। उसके पास कितना पैसा बचा है? ;चरण-दर-चरण उत्तर: तीन डॉलर में पांच बेगल्स का मूल्य 5*3=15 डॉलर होना चाहिए। ओलिविया के पास शुरुआत में 23 डॉलर थे, तो अब उसके पास 23 - 15 = 8 डॉलर बचे हैं। उत्तर है 8. 
hin_Deva;प्रश्नः जेसन के पास 20 ललीपॉप थे। उसने डेनी को कुछ ललीपॉप दिए. अब जेसन के पास 12 ललीपॉप हैं। जेसन ने डेनी को कितने ललीपॉप दिए? ;चरण-दर-चरण उत्तर: जेसन ने 20 ललीपॉप से शुरुआत की, लेकिन अब उसके पास केवल 12 हैं, इसलिए उसने डेनी को 20 - 12 = 8 ललीपॉप दिए। उत्तर है 8. 
hin_Deva;प्रश्न: यदि पार्किंग स्थल में 3 कारें हैं और 2 और कारें आती हैं, तो पार्किंग स्थल में कितनी कारें हैं? ;चरण-दर-चरण उत्तर: शुरुआत में 3 कारें हैं, 2 और आ रही हैं, इसलिए अब 3 + 2 = 5 कारें होनी चाहिए। उत्तर है 5. 
hun_Latn;Kérdés: Roger-nek van 5 teniszlabdája. Még két doboz teniszlabdát vesz. Minden dobozban van 3 teniszlabda. Hány teniszlabda van most? ;A válasz: Roger 5 golyóval kezdte. 2 doboz 3 teniszlabdából, mindegyikből 6 teniszlabda. 5 + 6 = 11. A válasz: 11. 
hun_Latn;Kérdés: Kilenc számítógép volt a szerverteremben. Minden nap öt újabb számítógépet telepítettek, hétfőtől csütörtökig. Hány számítógép van most a szerver szobában? ;Lépésről-lépésre válasz: Hétfőtől csütörtökig 4 nap van. Minden nap 5 számítógép került hozzá. Ez azt jelenti, hogy összesen 4 * 5 = 20 számítógép került hozzá. Kezdetben 9 számítógép volt, így most 9 + 20 = 29 számítógép van. A válasz: 29. 
hun_Latn;Kérdés: Leah-nak 32 csokoládéja volt, a nővérének meg 42. Ha 35 darabot ettek, hány darab maradt nekik? ;Lépésről lépésre: Leah-nak 32 csokoládéja volt, és Leah húgának 42. Ez azt jelenti, hogy eredetileg 32 + 42 = 74 csokoládé volt. 35 embert megettek. Összesen 74 - 35 = 39 csokoládé. A válasz: 39. 
hun_Latn;Shawnnak öt játéka van. Karácsonyra két játékot kapott az anyjától és az apjától. Hány játék van most? ;Lépésről-lépésre: 5 játéka van. Anyától kapott kettőt, így utána 5 + 2 = 7 játék. Aztán még kettőt kapott apától, így összesen 7 + 2 = 9 játék. A válasz: 9. 
hun_Latn;Michaelnek 58 golflabdája volt. Kedden 23 golflabdát vesztett el. Szerdán még kettőt veszített el. Hány golfozója volt szerdán? ;Michael 58 golfozóval kezdte, és 23 golfozót vesztett el, így 58 - 23 = 35. Miután elvesztett még 2 golyót, most 35 - 2 = 33 golyója van. A válasz: 33. 
hun_Latn;Kérdés: Oliviának 23 dollárja van. Öt bagelt vett 3 dollárért. Mennyi pénze maradt? ;Lépésről-lépésre: 5 bagel 3 dollárért, mindegyiknek 5 * 3 = 15 dollárnak kellene lennie. Olivia-nak 23 dollárja volt a kezdetekben, így most 23 - 15 = 8 dollárja maradt. A válasz: 8. 
hun_Latn;Kérdés: Jasonnak volt 20 nyalókája. Adott Dennynek egy kis nyalókát. Most Jasonnak 12 nyalókája van. Jason hány nyalókát adott Denny-nek? ;Fokozatos válasz: Jason 20 nyalókával kezdte, de most már csak 12 van, ezért Dennynek 20 - 12 = 8 nyalókát adott. A válasz: 8. 
hun_Latn;Kérdés: Ha 3 autó van a parkolóban és még 2 autó érkezik, hány autó van a parkolóban? ;Lépésről lépésre: Kezdetben 3 autó volt, aztán jöttek még kettő, így most 3 + 2 = 5 autó lesz. A válasz az öt. 
hye_Armn;Հարց. Ռոջերը ունի 5 թենիսի գնդակ: Նա գնում է եւս 2 տուփ թենիսի գնդակներ: Յուրաքանչյուր տուփ ունի 3 թենիսի գնդակ: Քանի՞ թենիսի գնդակ ունի նա հիմա: ;Քայլ առ քայլ պատասխան. Ռոջերը սկսեց 5 գնդակով: 2 տուփ 3 թենիսի գնդակներից յուրաքանչյուրը 6 թենիսի գնդակ է: 5+6=11: Պատասխանը 11-ն է: 
hye_Armn;Հարց. Սերվերի սենյակում ինը համակարգիչ կար: Ամեն օր, երկուշաբթիից հինգշաբթի, տեղադրվում էր եւս հինգ համակարգիչ: Քանի՞ համակարգիչ կա այժմ սերվերային սենյակում: ;Քայլ առ քայլ պատասխան. երկուշաբթիից հինգշաբթի 4 օր կա: Ամեն օր ավելացան 5 համակարգիչներ: Դա նշանակում է, որ ընդհանուր առմամբ ավելացվել է 4 * 5 = 20 համակարգիչ: Սկզբում 9 համակարգիչ կար, այնպես որ հիմա կա 9+20=29 համակարգիչ: Պատասխանը 29-ն է: 
